Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6181,0.6156,0.6181,0.6168,0.5468,13.7667,0.0942,0.0942
DecisionTree,CTGAN_HYBRID,0.5278,0.5337,0.5278,0.5306,0.45,17.0206,-0.0987,-0.0988
DecisionTree,GaussianCopula_HYBRID,0.5486,0.5624,0.5486,0.555,0.4841,16.2697,-0.0308,-0.0309
DecisionTree,Original,0.7431,0.7606,0.7431,0.7489,0.7259,9.2612,0.4273,0.4316
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6528,0.6217,0.6528,0.6313,0.4615,3.7735,0.1018,0.1052
KNN,GaussianCopula_HYBRID,0.6458,0.5874,0.6458,0.6014,0.507,2.5521,0.0224,0.0249
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6473,0.6944,0.6282,0.5745,0.615,0.0959,0.1273
LogisticRegression,CTGAN_HYBRID,0.6597,0.5863,0.6597,0.5976,0.5091,0.7062,0.0167,0.0206
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5214,0.6377,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6389,0.6,0.6389,0.6121,0.5902,0.9019,0.0526,0.055
RandomForest,CTGAN_HYBRID,0.6528,0.5942,0.6528,0.6063,0.4822,0.6918,0.0343,0.0387
RandomForest,GaussianCopula_HYBRID,0.6875,0.648,0.6875,0.6483,0.5616,0.6583,0.1374,0.1531
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.791,0.4808,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
