Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5126,0.4792,0.493,N/A,N/A,-0.1299,-0.1321
DecisionTree,Original,0.7292,0.7695,0.7292,0.7382,N/A,N/A,0.4317,0.4474
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6562,0.5309,0.6562,0.5609,N/A,N/A,-0.0353,-0.0569
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4479,0.5217,0.4479,0.4679,N/A,N/A,-0.0956,-0.104
RandomForest,Original,0.8333,0.8297,0.8333,0.8298,N/A,N/A,0.5975,0.6005
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
