Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8219,0.8235,0.8219,0.8227,0.5684,6.2504,0.1458,0.1458
DecisionTree,CTGAN_HYBRID,0.7948,0.809,0.7948,0.8016,0.5413,7.3421,0.0749,0.0752
DecisionTree,GaussianCopula_HYBRID,0.8025,0.8031,0.8025,0.8028,0.5237,7.1187,0.0472,0.0472
DecisionTree,Original,0.8764,0.8764,0.8764,0.8764,0.7008,4.4561,0.4016,0.4016
DecisionTree,TVAE_HYBRID,0.7546,0.8163,0.7546,0.7813,0.5667,8.7394,0.0999,0.1052
KNN,Anonymous,0.8777,0.8379,0.8777,0.8462,0.6045,2.1703,0.1401,0.1737
KNN,CTGAN_HYBRID,0.8694,0.8017,0.8694,0.8274,0.539,2.376,0.0194,0.0279
KNN,GaussianCopula_HYBRID,0.8782,0.7957,0.8782,0.8274,0.5172,2.6991,0.002,0.0047
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE_HYBRID,0.7117,0.8288,0.7117,0.7562,0.6101,6.706,0.1301,0.1493
LogisticRegression,Anonymous,0.8829,0.8266,0.8829,0.8285,0.6895,0.3388,0.0027,0.0207
LogisticRegression,CTGAN_HYBRID,0.8822,0.801,0.8822,0.8282,0.6384,0.3495,0.0013,0.007
LogisticRegression,GaussianCopula_HYBRID,0.8828,0.7797,0.8828,0.828,0.6297,0.3559,-0.0004,-0.0054
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE_HYBRID,0.8045,0.8128,0.8045,0.8086,0.6505,0.5512,0.0939,0.094
RandomForest,Anonymous,0.8434,0.8192,0.8434,0.8301,0.6603,1.1236,0.1194,0.1222
RandomForest,CTGAN_HYBRID,0.8392,0.8006,0.8392,0.818,0.6063,1.1145,0.0312,0.0329
RandomForest,GaussianCopula_HYBRID,0.8775,0.7939,0.8775,0.827,0.5972,0.483,0.0005,0.0011
RandomForest,Original,0.9055,0.8926,0.9055,0.8937,0.9264,0.228,0.4363,0.4578
RandomForest,TVAE_HYBRID,0.7576,0.823,0.7576,0.7853,0.6702,0.9464,0.1273,0.1351
