Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5104,0.5148,0.5104,0.5126,N/A,N/A,-0.1291,-0.1292
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,N/A,N/A,0.3978,0.4172
KNN,Anonymous,0.6667,0.6266,0.6667,0.6319,N/A,N/A,0.1111,0.1206
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.5521,0.548,0.5521,0.55,N/A,N/A,-0.052,-0.052
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.5104,0.5312,0.5104,0.5196,N/A,N/A,-0.0899,-0.0905
RandomForest,Original,0.8229,0.8185,0.8229,0.8181,N/A,N/A,0.5683,0.5729
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
