Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6181,0.5953,0.6181,0.6045,0.5214,13.7667,0.0453,0.0459
DecisionTree,Original,0.7847,0.7834,0.7847,0.784,0.7432,7.7594,0.4895,0.4895
KNN,CTGAN,0.6736,0.4777,0.6736,0.559,0.5591,3.458,-0.0406,-0.0968
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.433,0.6968,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5927,0.6224,0.0,0.0
RandomForest,Original,0.8333,0.8412,0.8333,0.8188,0.7977,0.4634,0.5565,0.5901
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
