Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5556,0.5979,0.5556,0.5704,0.5273,16.0194,0.0495,0.051
DecisionTree,Original,0.8056,0.8033,0.8056,0.8043,0.7645,7.0085,0.5359,0.5362
KNN,CTGAN,0.6597,0.5945,0.6597,0.6047,0.5348,3.4628,0.0318,0.0376
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.5845,0.6875,0.5778,0.6027,0.6118,0.0037,0.0088
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.541,0.6239,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8108,0.4574,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
