Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4296,0.4333,0.4296,0.4312,0.5648,20.5268,0.1205,0.1206
DecisionTree,Original,0.4482,0.4527,0.4482,0.4503,0.5835,19.8912,0.1544,0.1544
KNN,Anonymous,0.4805,0.4255,0.4805,0.4324,0.5829,6.6658,0.0957,0.1033
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.547,0.3865,0.547,0.4242,0.7345,1.0414,0.1477,0.2218
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5012,0.4411,0.5012,0.4542,0.6996,1.4455,0.1502,0.1602
RandomForest,Original,0.5315,0.4737,0.5315,0.4851,0.7322,1.2201,0.2155,0.2274
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
