Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5139,0.5786,0.5139,0.5328,,,0.0063,0.0067
DecisionTree,CTGAN,0.5625,0.5707,0.5625,0.5664,,,-0.0116,-0.0116
DecisionTree,GaussianCopula,0.7222,0.7259,0.7222,0.7239,,,0.3537,0.3539
DecisionTree,Original,0.75,0.7569,0.75,0.7529,,,0.4255,0.4264
DecisionTree,TVAE,0.5278,0.5556,0.5278,0.5394,,,-0.0462,-0.0467
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,CTGAN,0.6389,0.5942,0.6389,0.6074,,,0.039,0.0414
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,,,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,,,-0.0567,-0.0593
LogisticRegression,CTGAN,0.4861,0.5617,0.4861,0.5063,,,-0.0278,-0.0302
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,,,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
LogisticRegression,TVAE,0.6319,0.5582,0.6319,0.5794,,,-0.0314,-0.0359
RandomForest,Anonymous,0.6042,0.6216,0.6042,0.6116,,,0.107,0.1077
RandomForest,CTGAN,0.6458,0.6111,0.6458,0.6218,,,0.0774,0.0804
RandomForest,GaussianCopula,0.7847,0.7894,0.7847,0.7577,,,0.4058,0.4521
RandomForest,Original,0.8403,0.8366,0.8403,0.8361,,,0.6061,0.6105
RandomForest,TVAE,0.6111,0.5729,0.6111,0.587,,,-0.006,-0.0062
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
