Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.6736,0.6403,0.6736,0.6473,0.6608,0.6065,0.1376,0.1448,0,0.0,0.3,16.0,5.0,0.01,,,
RandomForest,CTGAN_HYBRID,0.5347,0.5317,0.5347,0.5332,0.4477,0.7035,-0.1034,-0.1034,0,0.0,0.3,16.0,5.0,0.01,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5694,0.606,0.5694,0.5828,0.5126,0.7512,0.0684,0.07,0,0.0,0.3,16.0,5.0,0.01,300,1,336
RandomForest,Anonymous,0.6458,0.6111,0.6458,0.6218,0.5698,0.9256,0.0774,0.0804,14,4.17,0.3,16.0,5.0,0.05,,,
RandomForest,CTGAN_HYBRID,0.5764,0.5282,0.5764,0.5476,0.471,0.6869,-0.1035,-0.1076,14,4.17,0.3,16.0,5.0,0.05,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6597,0.5945,0.6597,0.6047,0.5647,0.6567,0.0318,0.0376,14,4.17,0.3,16.0,5.0,0.05,300,1,336
RandomForest,Anonymous,0.6319,0.6154,0.6319,0.6223,0.5665,0.6796,0.0923,0.093,17,5.06,0.3,16.0,5.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.5139,0.5734,0.5139,0.5325,0.4783,0.764,-0.0048,-0.005,17,5.06,0.3,16.0,5.0,0.1,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6042,0.6528,0.6042,0.6185,0.5965,0.6593,0.1679,0.1747,17,5.06,0.3,16.0,5.0,0.1,300,1,336
RandomForest,Anonymous,0.5694,0.6793,0.5694,0.5839,0.577,1.1134,0.183,0.2114,46,13.69,0.3,16.0,5.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5353,0.667,0.0174,0.0501,46,13.69,0.3,16.0,5.0,0.2,300,1,336
RandomForest,GaussianCopula_HYBRID,0.7431,0.7358,0.7431,0.7384,0.7343,0.5692,0.3746,0.376,46,13.69,0.3,16.0,5.0,0.2,300,1,336
RandomForest,Anonymous,0.625,0.7006,0.625,0.6397,0.6393,0.951,0.25,0.2714,70,20.83,0.3,16.0,5.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.6458,0.5307,0.6458,0.5647,0.474,0.7186,-0.0564,-0.0773,70,20.83,0.3,16.0,5.0,0.5,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6042,0.5268,0.6042,0.5545,0.4238,0.7006,-0.0927,-0.1032,70,20.83,0.3,16.0,5.0,0.5,300,1,336
