Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4444,0.6679,0.4444,0.4224,0.5618,20.0243,0.0863,0.137
DecisionTree,CTGAN,0.5347,0.6529,0.5347,0.5487,0.5823,16.7703,0.1305,0.1541
DecisionTree,CTGAN_HYBRID,0.5,0.5598,0.5,0.5191,0.4809,18.0218,-0.0335,-0.0353
DecisionTree,GaussianCopula,0.6389,0.6529,0.6389,0.6448,0.5936,13.0158,0.1804,0.1812
DecisionTree,GaussianCopula_HYBRID,0.6528,0.6809,0.6528,0.6625,0.6291,12.5152,0.2399,0.244
DecisionTree,Original,0.75,0.7569,0.75,0.7529,0.7182,9.0109,0.4255,0.4264
DecisionTree,TVAE,0.625,0.5524,0.625,0.5748,0.4818,13.5164,-0.0429,-0.0484
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN,0.625,0.5293,0.625,0.5605,0.4699,1.6351,-0.0752,-0.0906
KNN,CTGAN_HYBRID,0.4931,0.53,0.4931,0.5081,0.4149,2.4778,-0.1033,-0.1053
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN,0.8194,0.8197,0.8194,0.8061,0.7739,0.5275,0.5263,0.5502
LogisticRegression,CTGAN_HYBRID,0.6319,0.5672,0.6319,0.5858,0.48,1.215,-0.016,-0.0178
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,Anonymous,0.4931,0.712,0.4931,0.4822,0.6914,0.8941,0.1473,0.2176
RandomForest,CTGAN,0.6736,0.6675,0.6736,0.6703,0.6619,0.6055,0.2159,0.2162
RandomForest,CTGAN_HYBRID,0.625,0.5892,0.625,0.6018,0.5052,0.685,0.0299,0.0309
RandomForest,GaussianCopula,0.7222,0.7156,0.7222,0.7183,0.7676,0.5349,0.3284,0.3291
RandomForest,GaussianCopula_HYBRID,0.6944,0.687,0.6944,0.6902,0.7006,0.5775,0.2612,0.2618
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8078,0.4687,0.5172,0.5222
RandomForest,TVAE,0.6806,0.5849,0.6806,0.5847,0.5909,2.5472,0.0072,0.0126
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6806,0.4793,0.6806,0.5624,,,-0.0273,-0.0787
SVM,CTGAN_HYBRID,0.5833,0.5476,0.5833,0.5622,,,-0.063,-0.0645
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
