Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3562,0.3735,0.3562,0.357,0.4945,23.2058,-0.013,-0.0134
DecisionTree,Original,0.6687,0.6876,0.6687,0.6764,0.7298,11.9422,0.4725,0.474
DecisionTree,TVAE,0.6288,0.5426,0.6288,0.5736,0.6575,13.3807,0.3743,0.4004
KNN,CTGAN,0.3705,0.3687,0.3705,0.3615,0.4916,5.4969,-0.024,-0.0247
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5949,0.489,0.5949,0.525,0.6479,9.8975,0.2578,0.2915
LogisticRegression,CTGAN,0.4992,0.3603,0.4992,0.3589,0.5677,1.0142,0.0158,0.0348
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6069,0.5888,0.6069,0.5771,0.7156,3.9743,0.3539,0.3718
RandomForest,CTGAN,0.4962,0.3881,0.4962,0.4184,0.5313,1.03,0.062,0.0746
RandomForest,Original,0.7794,0.7646,0.7794,0.764,0.8882,0.6501,0.6261,0.6337
RandomForest,TVAE,0.6604,0.5622,0.6604,0.6013,0.7627,4.8124,0.4232,0.4493
