Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5278,0.5978,0.5278,0.5463,0.5264,17.0206,0.0452,0.0486
DecisionTree,GaussianCopula,0.6319,0.6249,0.6319,0.6282,0.5568,13.2661,0.1158,0.116
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
DecisionTree,TVAE,0.625,0.5524,0.625,0.5748,0.4818,13.5164,-0.0429,-0.0484
KNN,CTGAN,0.6597,0.6708,0.6597,0.6645,0.5914,2.0723,0.2229,0.2236
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,CTGAN,0.6736,0.5854,0.6736,0.5901,0.6209,0.6002,0.0105,0.0156
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,CTGAN,0.625,0.5766,0.625,0.5923,0.5726,0.624,0.0021,0.0022
RandomForest,GaussianCopula,0.7361,0.7299,0.7361,0.7324,0.7648,0.5365,0.3619,0.3628
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.8177,0.459,0.5517,0.557
RandomForest,TVAE,0.6944,0.6389,0.6944,0.5926,0.5899,2.2882,0.0341,0.0714
SVM,CTGAN,0.6736,0.5854,0.6736,0.5901,,,0.0105,0.0156
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
