Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3765,0.3981,0.3765,0.384,0.5121,22.473,0.0212,0.0215
DecisionTree,Original,0.6702,0.6887,0.6702,0.6778,0.7297,11.8879,0.4739,0.4753
DecisionTree,TVAE,0.5889,0.61,0.5889,0.5942,0.664,14.8192,0.347,0.3507
KNN,CTGAN,0.3742,0.3924,0.3742,0.3812,0.5045,5.5997,0.0132,0.0133
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.57,0.5248,0.57,0.5248,0.6479,9.0821,0.2486,0.2592
LogisticRegression,CTGAN,0.4955,0.3705,0.4955,0.3545,0.4504,1.0594,0.0136,0.0291
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6099,0.5761,0.6099,0.5853,0.7331,2.0242,0.3372,0.3423
RandomForest,CTGAN,0.4789,0.4218,0.4789,0.3814,0.5285,1.0459,0.0209,0.0297
RandomForest,Original,0.7756,0.7611,0.7756,0.7601,0.889,0.6236,0.6195,0.6272
RandomForest,TVAE,0.6483,0.6392,0.6483,0.6217,0.8122,1.1537,0.4229,0.4429
