Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6449,0.5903,0.6057,0.5841,14.7679,0.1484,0.1557
DecisionTree,CTGAN_HYBRID,0.5556,0.5375,0.5556,0.5458,0.4573,16.0194,-0.0888,-0.0893
DecisionTree,GaussianCopula_HYBRID,0.6111,0.5959,0.6111,0.6025,0.5227,14.017,0.0473,0.0475
DecisionTree,Original,0.7153,0.7435,0.7153,0.7237,0.7059,10.2624,0.3804,0.3879
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5972,0.4803,0.5972,0.528,0.4268,2.8375,-0.1549,-0.1866
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.6389,0.6944,0.5926,0.503,0.6529,0.0341,0.0714
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5972,0.5868,0.5972,0.5916,0.5627,0.7131,0.0261,0.0262
RandomForest,CTGAN_HYBRID,0.6597,0.5463,0.6597,0.5727,0.5047,0.6589,-0.0316,-0.0467
RandomForest,GaussianCopula_HYBRID,0.5903,0.518,0.5903,0.5455,0.4437,0.6801,-0.1144,-0.1246
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.8072,0.6879,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.4808,0.6875,0.5658,N/A,N/A,-0.0138,-0.0555
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
