Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5486,0.557,0.5486,0.5526,N/A,N/A,-0.0437,-0.0438
DecisionTree,Original,0.7778,0.7778,0.7778,0.7778,N/A,N/A,0.4764,0.4764
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
LogisticRegression,Anonymous,0.5278,0.5764,0.5278,0.5445,N/A,N/A,0.0016,0.0017
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
RandomForest,Anonymous,0.6181,0.6156,0.6181,0.6168,N/A,N/A,0.0942,0.0942
RandomForest,Original,0.8403,0.837,0.8403,0.8346,N/A,N/A,0.6008,0.6082
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
