Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.626,0.6037,0.626,0.6124,N/A,N/A,0.07,0.071
DecisionTree,CTGAN,0.5935,0.5814,0.5935,0.5869,N/A,N/A,0.0195,0.0195
DecisionTree,GaussianCopula,0.5528,0.5685,0.5528,0.5599,N/A,N/A,-0.0105,-0.0105
DecisionTree,Original,0.7317,0.7586,0.7317,0.7394,N/A,N/A,0.4182,0.4263
DecisionTree,TVAE,0.6585,0.7039,0.6585,0.6705,N/A,N/A,0.2837,0.2949
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6016,0.559,0.6016,0.5747,N/A,N/A,-0.0304,-0.0316
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6992,0.6929,0.6992,0.6956,N/A,N/A,0.2798,0.2803
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7398,0.7234,0.7398,0.7163,N/A,N/A,0.3104,0.3307
RandomForest,Anonymous,0.5935,0.5534,0.5935,0.5688,N/A,N/A,-0.0431,-0.0445
RandomForest,CTGAN,0.6667,0.6162,0.6667,0.6214,N/A,N/A,0.0786,0.0891
RandomForest,GaussianCopula,0.7073,0.6775,0.7073,0.6645,N/A,N/A,0.1839,0.2122
RandomForest,Original,0.8618,0.876,0.8618,0.8504,N/A,N/A,0.6367,0.6721
RandomForest,TVAE,0.7886,0.7815,0.7886,0.7758,N/A,N/A,0.4576,0.4726
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
