Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6214,0.6423,0.6293,,,0.1105,0.1119
DecisionTree,CTGAN,0.561,0.6222,0.561,0.5774,,,0.1024,0.1086
DecisionTree,GaussianCopula,0.5691,0.5903,0.5691,0.578,,,0.0398,0.0401
DecisionTree,Original,0.6667,0.7021,0.6667,0.6772,,,0.2868,0.2944
DecisionTree,TVAE,0.7561,0.7561,0.7561,0.7561,,,0.4288,0.4288
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.4959,0.5524,0.4959,0.5144,,,-0.0438,-0.046
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6388,0.6911,0.6032,,,0.0569,0.0936
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6179,0.6551,0.6179,0.63,,,0.1824,0.1873
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.6992,0.6627,0.6992,0.6447,,,0.1389,0.1708
RandomForest,Anonymous,0.6179,0.5709,0.6179,0.5864,,,-0.0045,-0.0048
RandomForest,CTGAN,0.6423,0.6696,0.6423,0.6519,,,0.219,0.2226
RandomForest,GaussianCopula,0.748,0.7363,0.748,0.7186,,,0.3151,0.3471
RandomForest,Original,0.8211,0.8195,0.8211,0.8103,,,0.541,0.5588
RandomForest,TVAE,0.7398,0.7547,0.7398,0.6824,,,0.2348,0.3162
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6829,0.4758,0.6829,0.5609,,,-0.0161,-0.0605
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
