Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.68,0.6801,0.68,0.68,0.7279,11.0703,0.4805,0.4805
DecisionTree,CTGAN,0.5068,0.5205,0.5068,0.5116,0.5971,17.7776,0.2145,0.2155
DecisionTree,CTGAN_HYBRID,0.3584,0.3904,0.3584,0.3692,0.5055,23.1244,0.0095,0.0097
DecisionTree,GaussianCopula,0.506,0.4998,0.506,0.5019,0.5845,17.8047,0.1881,0.1886
DecisionTree,GaussianCopula_HYBRID,0.4593,0.4521,0.4593,0.4554,0.5488,19.4875,0.1139,0.1141
DecisionTree,Original,0.6747,0.6934,0.6747,0.6825,0.7326,11.725,0.4812,0.4826
DecisionTree,TVAE,0.6333,0.6242,0.6333,0.6276,0.6832,13.2178,0.399,0.3998
DecisionTree,TVAE_HYBRID,0.6092,0.6102,0.6092,0.6097,0.6711,14.0863,0.3658,0.3658
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN,0.497,0.4767,0.497,0.4839,0.5814,5.9009,0.1673,0.1686
KNN,CTGAN_HYBRID,0.3208,0.3701,0.3208,0.3259,0.48,5.7531,-0.0063,-0.0067
KNN,GaussianCopula,0.4066,0.4105,0.4066,0.4055,0.509,5.9577,0.0425,0.0429
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5542,0.5198,0.5542,0.516,0.6464,7.4997,0.2243,0.2326
KNN,TVAE_HYBRID,0.6122,0.5955,0.6122,0.5675,0.7026,7.6662,0.3285,0.3416
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN,0.6438,0.5674,0.6438,0.5907,0.7348,0.8391,0.3875,0.4028
LogisticRegression,CTGAN_HYBRID,0.5015,0.4144,0.5015,0.363,0.5484,1.0367,0.0373,0.0746
LogisticRegression,GaussianCopula,0.5663,0.531,0.5663,0.5214,0.6882,0.9612,0.2266,0.2475
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6732,0.6497,0.6732,0.6448,0.7642,1.5156,0.4505,0.4606
LogisticRegression,TVAE_HYBRID,0.6468,0.5979,0.6468,0.5946,0.7518,1.6198,0.3966,0.4147
RandomForest,Anonymous,0.7583,0.7421,0.7583,0.7455,0.8719,0.8441,0.5934,0.5984
RandomForest,CTGAN,0.6619,0.6176,0.6619,0.6005,0.7361,0.8321,0.4119,0.432
RandomForest,CTGAN_HYBRID,0.4465,0.3981,0.4465,0.4007,0.554,1.0449,0.0336,0.0366
RandomForest,GaussianCopula,0.6099,0.5477,0.6099,0.5407,0.7126,0.9268,0.2811,0.3305
RandomForest,GaussianCopula_HYBRID,0.5482,0.4813,0.5482,0.4777,0.6301,0.9855,0.1693,0.1943
RandomForest,Original,0.7779,0.7642,0.7779,0.7638,0.8868,0.6035,0.624,0.6312
RandomForest,TVAE,0.7026,0.6649,0.7026,0.6544,0.8344,1.0042,0.494,0.5132
RandomForest,TVAE_HYBRID,0.7026,0.6607,0.7026,0.6634,0.8084,1.8251,0.4958,0.5091
