Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3502,0.3869,0.3502,0.3529,0.5039,23.4229,0.0021,0.0023
DecisionTree,Original,0.6732,0.693,0.6732,0.6814,0.7327,11.7793,0.4802,0.4817
DecisionTree,TVAE,0.5836,0.5449,0.5836,0.5533,0.6253,15.0091,0.2944,0.3009
KNN,CTGAN,0.3404,0.3824,0.3404,0.3258,0.5072,4.7203,-0.0021,-0.0023
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5843,0.5356,0.5843,0.5221,0.6283,10.6539,0.2532,0.2737
LogisticRegression,CTGAN,0.3946,0.4964,0.3946,0.3132,0.5638,1.0583,0.0787,0.136
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.5941,0.5251,0.5941,0.5456,0.7012,2.9306,0.3055,0.3183
RandomForest,CTGAN,0.3554,0.3702,0.3554,0.301,0.4843,1.0881,-0.0066,-0.0089
RandomForest,Original,0.7718,0.7533,0.7718,0.7527,0.8871,0.5807,0.6116,0.6207
RandomForest,TVAE,0.6687,0.5657,0.6687,0.6082,0.7959,1.5646,0.4352,0.4603
