Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5402,0.5,0.5152,N/A,N/A,-0.0667,-0.0684
DecisionTree,CTGAN,0.5208,0.5911,0.5208,0.5383,N/A,N/A,0.0417,0.0449
DecisionTree,GaussianCopula,0.6042,0.6331,0.6042,0.6147,N/A,N/A,0.1412,0.1436
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,N/A,N/A,0.4146,0.4322
DecisionTree,TVAE,0.4688,0.558,0.4688,0.4863,N/A,N/A,-0.0226,-0.0254
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,Anonymous,0.4271,0.4805,0.4271,0.4468,N/A,N/A,-0.1924,-0.2005
RandomForest,CTGAN,0.6562,0.5908,0.6562,0.5982,N/A,N/A,0.033,0.0397
RandomForest,GaussianCopula,0.6667,0.5778,0.6667,0.5812,N/A,N/A,0.0078,0.0116
RandomForest,Original,0.8229,0.8185,0.8229,0.8181,N/A,N/A,0.5683,0.5729
RandomForest,TVAE,0.6146,0.5618,0.6146,0.5786,N/A,N/A,-0.0172,-0.0184
