Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4236,0.614,0.4236,0.4073,0.5277,20.7752,0.0392,0.0596
DecisionTree,CTGAN_HYBRID,0.6111,0.6259,0.6111,0.6175,0.5609,14.017,0.1173,0.1179
DecisionTree,GaussianCopula_HYBRID,0.5347,0.5701,0.5347,0.5485,0.4932,16.7703,-0.0126,-0.0128
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.4653,0.4981,0.4653,0.4794,0.3898,2.0384,-0.1776,-0.1801
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4576,2.1422,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6573,1.9945,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.4861,0.6403,0.4861,0.4913,0.5898,0.7148,0.0902,0.1173
LogisticRegression,GaussianCopula_HYBRID,0.7361,0.7729,0.7361,0.6649,0.6993,0.5734,0.1934,0.2998
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5069,0.7055,0.5069,0.5027,0.665,1.006,0.1553,0.2181
RandomForest,CTGAN_HYBRID,0.4514,0.5344,0.4514,0.4725,0.428,0.7416,-0.0797,-0.088
RandomForest,GaussianCopula_HYBRID,0.7014,0.6748,0.7014,0.6773,0.7069,0.5649,0.211,0.2221
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8008,0.4771,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6458,0.5307,0.6458,0.5647,N/A,N/A,-0.0564,-0.0773
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
