Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624,94,3.04,0.3,10.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.3117,0.3093,0.3117,0.2324,0.529,1.0932,-0.0539,-0.0907,94,3.04,0.3,10.0,2.0,0.2,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247,94,3.04,0.3,10.0,2.0,0.2,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6235,0.5838,0.6235,0.5817,0.7611,1.6548,0.3603,0.3734,94,3.04,0.3,10.0,2.0,0.2,300,8,3096
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636,104,3.36,0.3,20.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.3946,0.4381,0.3946,0.3513,0.5153,1.0513,0.0115,0.0131,104,3.36,0.3,20.0,2.0,0.2,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583,104,3.36,0.3,20.0,2.0,0.2,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6476,0.6117,0.6476,0.6115,0.756,1.4015,0.3989,0.4095,104,3.36,0.3,20.0,2.0,0.2,300,8,3096
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8604,0.6241,0.5542,0.5624,73,2.36,0.3,2.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.4977,0.2489,0.4977,0.3318,0.489,1.076,-0.0025,-0.0288,73,2.36,0.3,2.0,2.0,0.2,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5023,0.3689,0.5023,0.3474,0.6231,0.9923,0.0221,0.0598,73,2.36,0.3,2.0,2.0,0.2,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6536,0.6149,0.6536,0.6116,0.7517,1.741,0.4055,0.4184,73,2.36,0.3,2.0,2.0,0.2,300,8,3096
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649,79,2.55,0.3,5.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.3185,0.133,0.3185,0.1597,0.648,1.1726,-0.0016,-0.0084,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6747,0.6469,0.6747,0.6445,0.7889,1.1246,0.4597,0.4735,79,2.55,0.3,5.0,2.0,0.2,300,8,3096
