Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.373,0.408,0.373,0.3849,0.5486,22.5855,0.0858,0.087
DecisionTree,Original,0.4462,0.4528,0.4462,0.4493,0.584,19.9614,0.1541,0.1542
KNN,Anonymous,0.4793,0.4229,0.4793,0.4306,0.5831,6.5894,0.0935,0.1012
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.553,0.3669,0.553,0.4293,0.7346,1.0127,0.1622,0.2385
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5023,0.4405,0.5023,0.4551,0.6879,1.364,0.1561,0.1659
RandomForest,Original,0.5291,0.4719,0.5291,0.4833,0.7299,1.2163,0.2111,0.2226
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
