Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5417,0.553,0.5417,0.547,0.4727,16.52,-0.0532,-0.0533
DecisionTree,GaussianCopula,0.6389,0.6343,0.6389,0.6365,0.5682,13.0158,0.1381,0.1382
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
DecisionTree,TVAE,0.6667,0.5952,0.6667,0.6022,0.5118,12.0146,0.0292,0.0368
KNN,CTGAN,0.5,0.5122,0.5,0.5058,0.4047,3.1643,-0.1489,-0.1492
KNN,GaussianCopula,0.6319,0.5945,0.6319,0.607,0.5276,1.8524,0.0412,0.0428
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5175,6.9902,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.6369,0.6944,0.5815,0.557,0.6133,0.0174,0.0501
LogisticRegression,GaussianCopula,0.7917,0.8236,0.7917,0.7558,0.7743,0.5249,0.4027,0.485
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6875,0.5845,0.6875,0.5778,0.595,1.5472,0.0037,0.0088
RandomForest,CTGAN,0.6319,0.5672,0.6319,0.5858,0.5005,0.6507,-0.016,-0.0178
RandomForest,GaussianCopula,0.6944,0.662,0.6944,0.6634,0.7039,0.5594,0.175,0.1888
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8041,0.4661,0.5376,0.5415
RandomForest,TVAE,0.6875,0.4808,0.6875,0.5658,0.6642,1.9055,-0.0138,-0.0555
SVM,CTGAN,0.6875,0.5845,0.6875,0.5778,,,0.0037,0.0088
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
