Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5008,0.5241,0.5008,0.506,0.5976,17.9947,0.2127,0.2158
DecisionTree,Original,0.6739,0.6938,0.6739,0.6823,0.7323,11.7522,0.4812,0.4827
DecisionTree,TVAE,0.5926,0.6198,0.5926,0.6017,0.6714,14.6834,0.3584,0.3616
KNN,CTGAN,0.5248,0.5083,0.5248,0.5085,0.6185,7.418,0.213,0.2168
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5655,0.5412,0.5655,0.5482,0.6724,5.527,0.2779,0.2809
LogisticRegression,CTGAN,0.6483,0.7131,0.6483,0.5898,0.7546,0.8364,0.3896,0.4087
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6852,0.6749,0.6852,0.6711,0.829,0.8221,0.4854,0.4931
RandomForest,CTGAN,0.631,0.6236,0.631,0.5867,0.7528,0.845,0.3729,0.3893
RandomForest,Original,0.7786,0.7657,0.7786,0.7632,0.8842,0.5817,0.6236,0.6326
RandomForest,TVAE,0.7093,0.7056,0.7093,0.7017,0.8507,0.7841,0.5254,0.5302
