Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4364,0.4385,0.4364,0.4373,0.5681,20.301,0.1298,0.1298
DecisionTree,CTGAN_HYBRID,0.365,0.4085,0.365,0.3778,0.5403,22.8866,0.0703,0.0719
DecisionTree,GaussianCopula_HYBRID,0.4082,0.3962,0.4082,0.3997,0.5276,21.3295,0.0613,0.0617
DecisionTree,Original,0.4514,0.4569,0.4514,0.4539,0.5872,19.7696,0.1612,0.1613
DecisionTree,TVAE_HYBRID,0.4316,0.427,0.4316,0.4201,0.5631,20.4883,0.1278,0.1303
KNN,Anonymous,0.4804,0.4252,0.4804,0.4322,0.5831,6.6485,0.0953,0.103
KNN,CTGAN_HYBRID,0.4498,0.4224,0.4498,0.4074,0.5457,7.0599,0.0494,0.0526
KNN,GaussianCopula_HYBRID,0.4738,0.3686,0.4738,0.3716,0.5089,8.7577,0.0069,0.0095
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.5014,0.4077,0.5014,0.3954,0.535,10.574,0.0711,0.0977
LogisticRegression,Anonymous,0.5449,0.4221,0.5449,0.4265,0.7332,1.0385,0.1475,0.2135
LogisticRegression,CTGAN_HYBRID,0.4762,0.4383,0.4762,0.4306,0.6903,1.1025,0.0807,0.0883
LogisticRegression,GaussianCopula_HYBRID,0.5139,0.4017,0.5139,0.3692,0.623,1.1336,0.0357,0.0866
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5309,0.4821,0.5309,0.4425,0.6938,1.4583,0.1995,0.2264
RandomForest,Anonymous,0.5008,0.4441,0.5008,0.4574,0.7008,1.452,0.1552,0.164
RandomForest,CTGAN_HYBRID,0.4451,0.4455,0.4451,0.4304,0.69,1.2227,0.0966,0.0984
RandomForest,GaussianCopula_HYBRID,0.5042,0.394,0.5042,0.3509,0.5876,1.1773,0.01,0.0275
RandomForest,Original,0.5296,0.471,0.5296,0.4824,0.7308,1.2335,0.2105,0.2226
RandomForest,TVAE_HYBRID,0.5113,0.4453,0.5113,0.4419,0.6852,1.8369,0.1838,0.2008
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5237,0.4204,0.5237,0.3766,,,0.0526,0.1468
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,,,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,TVAE_HYBRID,0.5268,0.3717,0.5268,0.382,,,0.062,0.1588
