Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3735,0.3801,0.3735,0.3734,0.4919,22.5816,-0.0089,-0.009
DecisionTree,Original,0.6785,0.6937,0.6785,0.6849,0.7358,11.5893,0.4865,0.4875
DecisionTree,TVAE,0.5678,0.5784,0.5678,0.5662,0.6425,15.5791,0.3106,0.3153
KNN,CTGAN,0.381,0.3902,0.381,0.3754,0.5045,5.3159,0.0056,0.0059
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5738,0.5078,0.5738,0.5237,0.6458,9.0438,0.245,0.2589
LogisticRegression,CTGAN,0.5151,0.4387,0.5151,0.4682,0.5655,1.0475,0.1785,0.1899
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6453,0.587,0.6453,0.6002,0.7525,1.9189,0.3904,0.4029
RandomForest,CTGAN,0.4556,0.3855,0.4556,0.4157,0.5209,1.0513,0.0662,0.0698
RandomForest,Original,0.7771,0.7623,0.7771,0.7627,0.8875,0.6246,0.6231,0.6299
RandomForest,TVAE,0.6664,0.649,0.6664,0.6326,0.8088,1.3254,0.4453,0.4649
