Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.4925,0.3189,0.4925,0.3357,0.3978,1.0615,-0.0004,-0.0012,,,0.3,,,,100.0,10.0,30960
LogisticRegression,TVAE,0.6167,0.5839,0.6167,0.5938,0.7478,1.8823,0.3541,0.3586,,,0.3,,,,100.0,10.0,30960
LogisticRegression,CTGAN,0.4834,0.3435,0.4834,0.3401,0.4204,1.0791,-0.0115,-0.0261,,,0.3,,,,100.0,1.0,3096
LogisticRegression,TVAE,0.5941,0.5669,0.5941,0.5754,0.7222,2.2715,0.3162,0.3194,,,0.3,,,,100.0,1.0,3096
LogisticRegression,CTGAN,0.4955,0.3705,0.4955,0.3545,0.4504,1.0594,0.0136,0.0291,,,0.3,,,,100.0,2.0,6192
LogisticRegression,TVAE,0.6099,0.5761,0.6099,0.5853,0.7331,2.0242,0.3372,0.3423,,,0.3,,,,100.0,2.0,6192
LogisticRegression,CTGAN,0.491,0.3021,0.491,0.3338,0.3757,1.0795,-0.0088,-0.0299,,,0.3,,,,100.0,3.0,9288
LogisticRegression,TVAE,0.613,0.582,0.613,0.5914,0.7343,2.0723,0.3455,0.3497,,,0.3,,,,100.0,3.0,9288
LogisticRegression,CTGAN,0.4962,0.3408,0.4962,0.3406,0.4075,1.0633,0.0096,0.0262,,,0.3,,,,100.0,5.0,15480
LogisticRegression,TVAE,0.6175,0.5831,0.6175,0.5918,0.744,2.0549,0.3523,0.3578,,,0.3,,,,100.0,5.0,15480
