Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6389,0.6297,0.6389,0.6338,0.5655,12.5248,0.1269,0.1272
DecisionTree,CTGAN,0.7222,0.7074,0.7222,0.711,0.6409,10.0121,0.301,0.3057
DecisionTree,GaussianCopula,0.7153,0.7069,0.7153,0.7102,0.6486,10.2624,0.307,0.3081
DecisionTree,Original,0.8056,0.8056,0.8056,0.8056,0.7709,7.0085,0.5418,0.5418
DecisionTree,TVAE,0.6597,0.5463,0.6597,0.5727,0.4877,12.2649,-0.0316,-0.0467
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN,0.6806,0.5997,0.6806,0.5943,0.5162,2.766,0.0236,0.0366
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4653,3.5342,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5311,6.0564,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN,0.7014,0.6729,0.7014,0.6069,0.6425,0.7039,0.0641,0.1212
LogisticRegression,GaussianCopula,0.7431,0.7809,0.7431,0.6773,0.732,0.5385,0.2211,0.327
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.6068,0.6875,0.5886,0.5825,1.5387,0.0206,0.0389
RandomForest,Anonymous,0.625,0.6154,0.625,0.6197,0.5739,0.841,0.0933,0.0935
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6698,0.588,0.0,0.0
RandomForest,GaussianCopula,0.7222,0.7296,0.7222,0.6473,0.7335,0.5512,0.1509,0.234
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.7984,0.4723,0.5839,0.6067
RandomForest,TVAE,0.6875,0.4808,0.6875,0.5658,0.5835,1.4331,-0.0138,-0.0555
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6806,0.4793,0.6806,0.5624,,,-0.0273,-0.0787
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
