Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6755,0.6783,0.6755,0.6768,0.7263,11.2331,0.4743,0.4744
DecisionTree,CTGAN,0.5151,0.5297,0.5151,0.5208,0.6029,17.479,0.2264,0.2273
DecisionTree,CTGAN_HYBRID,0.3208,0.3748,0.3208,0.331,0.499,24.4815,-0.0056,-0.0059
DecisionTree,GaussianCopula,0.506,0.4955,0.506,0.4995,0.5835,17.8047,0.1842,0.1848
DecisionTree,GaussianCopula_HYBRID,0.4578,0.4469,0.4578,0.4513,0.5456,19.5417,0.1072,0.1075
DecisionTree,Original,0.6755,0.696,0.6755,0.6839,0.7348,11.6979,0.4839,0.4856
DecisionTree,TVAE,0.613,0.5992,0.613,0.603,0.6636,13.9506,0.3625,0.3645
DecisionTree,TVAE_HYBRID,0.6167,0.618,0.6167,0.6174,0.6775,13.8149,0.3777,0.3777
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN,0.4932,0.4745,0.4932,0.4778,0.5828,5.5885,0.1529,0.1549
KNN,CTGAN_HYBRID,0.323,0.3692,0.323,0.3369,0.4908,4.0105,-0.026,-0.0268
KNN,GaussianCopula,0.4066,0.4105,0.4066,0.4055,0.509,5.9577,0.0425,0.0429
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5542,0.5198,0.5542,0.516,0.6464,7.4997,0.2243,0.2326
KNN,TVAE_HYBRID,0.6122,0.5955,0.6122,0.5675,0.7026,7.6662,0.3285,0.3416
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN,0.6604,0.5936,0.6604,0.6021,0.745,0.8329,0.4077,0.4264
LogisticRegression,CTGAN_HYBRID,0.4797,0.3219,0.4797,0.3852,0.6014,1.0359,0.103,0.1243
LogisticRegression,GaussianCopula,0.5663,0.531,0.5663,0.5214,0.6882,0.9612,0.2266,0.2475
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6732,0.6497,0.6732,0.6448,0.7642,1.5156,0.4505,0.4606
LogisticRegression,TVAE_HYBRID,0.6468,0.5979,0.6468,0.5946,0.7518,1.6198,0.3966,0.4147
RandomForest,Anonymous,0.7462,0.7267,0.7462,0.7312,0.8684,0.8769,0.5722,0.5775
RandomForest,CTGAN,0.6476,0.5836,0.6476,0.5879,0.7512,0.8321,0.3925,0.412
RandomForest,CTGAN_HYBRID,0.4623,0.4292,0.4623,0.4301,0.5908,1.0364,0.0871,0.0915
RandomForest,GaussianCopula,0.613,0.5661,0.613,0.55,0.7038,0.9352,0.2901,0.3364
RandomForest,GaussianCopula_HYBRID,0.558,0.5033,0.558,0.4931,0.6487,0.9712,0.1936,0.2171
RandomForest,Original,0.7711,0.757,0.7711,0.7572,0.888,0.6485,0.6126,0.6197
RandomForest,TVAE,0.7108,0.6858,0.7108,0.6664,0.8391,1.0121,0.5079,0.5261
RandomForest,TVAE_HYBRID,0.7033,0.6616,0.7033,0.662,0.8097,1.7561,0.4965,0.511
