Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8245,0.822,0.8245,0.8232,0.5681,6.3255,0.1383,0.1383
DecisionTree,GaussianCopula,0.8122,0.8049,0.8122,0.8085,0.5268,6.7679,0.0556,0.0557
DecisionTree,Original,0.8343,0.8423,0.8343,0.8382,0.6237,5.9707,0.2359,0.2363
DecisionTree,TVAE,0.8095,0.8356,0.8095,0.8213,0.6141,6.8675,0.1984,0.2014
KNN,CTGAN,0.8781,0.8276,0.8781,0.8375,0.5813,2.5397,0.0738,0.1105
KNN,GaussianCopula,0.8767,0.7897,0.8767,0.8262,0.4952,2.6919,-0.0037,-0.0082
KNN,Original,0.8779,0.8378,0.8779,0.8459,0.6105,2.1223,0.1376,0.172
KNN,TVAE,0.743,0.818,0.743,0.7746,0.5991,6.9541,0.1032,0.1109
LogisticRegression,CTGAN,0.8932,0.8723,0.8932,0.8661,0.6882,0.3339,0.2526,0.3105
LogisticRegression,GaussianCopula,0.8829,0.7797,0.8829,0.8281,0.732,0.3386,-0.0002,-0.0038
LogisticRegression,Original,0.8944,0.8763,0.8944,0.8652,0.7584,0.3059,0.2427,0.3121
LogisticRegression,TVAE,0.8608,0.8427,0.8608,0.8504,0.6995,0.562,0.2306,0.2347
RandomForest,CTGAN,0.8928,0.8718,0.8928,0.865,0.6832,0.3679,0.2444,0.3045
RandomForest,GaussianCopula,0.883,0.7797,0.883,0.8281,0.6698,0.3412,0.0,0.0
RandomForest,Original,0.8931,0.8716,0.8931,0.8696,0.7844,0.3616,0.2795,0.3254
RandomForest,TVAE,0.866,0.8489,0.866,0.8561,0.7173,0.9684,0.2597,0.2642
