Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6136,0.6428,0.6136,0.6247,,,0.391,0.3937
DecisionTree,Original,0.696,0.6956,0.696,0.6958,,,0.5054,0.5054
KNN,Anonymous,0.6712,0.6569,0.6712,0.6629,,,0.4552,0.4564
KNN,Original,0.5774,0.5653,0.5774,0.5703,,,0.3,0.3007
LogisticRegression,Anonymous,0.7412,0.7246,0.7412,0.7301,,,0.5704,0.5726
LogisticRegression,Original,0.7492,0.7199,0.7492,0.7239,,,0.5716,0.5815
RandomForest,Anonymous,0.7322,0.7104,0.7322,0.7118,,,0.5526,0.5592
RandomForest,Original,0.7706,0.7578,0.7706,0.7581,,,0.6127,0.6191
SVM,Anonymous,0.4994,0.2494,0.4994,0.3327,,,0.0,0.0
SVM,Original,0.4994,0.2494,0.4994,0.3327,,,0.0,0.0
