Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3833,0.3917,0.3833,0.3759,0.5056,22.2287,0.0064,0.0066
DecisionTree,Original,0.68,0.6982,0.68,0.6876,0.7379,11.5351,0.4901,0.4915
DecisionTree,TVAE,0.5911,0.6017,0.5911,0.5904,0.662,14.7377,0.3431,0.3476
KNN,CTGAN,0.384,0.4191,0.384,0.3442,0.5238,6.4886,0.0382,0.0482
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5527,0.5307,0.5527,0.5245,0.6492,7.0067,0.2391,0.2454
LogisticRegression,CTGAN,0.3328,0.3373,0.3328,0.2334,0.5609,1.1081,-0.0121,-0.0231
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6627,0.6395,0.6627,0.6416,0.7805,1.4097,0.4395,0.4464
RandomForest,CTGAN,0.3261,0.3303,0.3261,0.2383,0.4876,1.1344,-0.0278,-0.0492
RandomForest,Original,0.7801,0.7676,0.7801,0.7665,0.8866,0.6032,0.6277,0.6351
RandomForest,TVAE,0.6898,0.6773,0.6898,0.6706,0.8313,1.0111,0.486,0.4954
